,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
365,365,common_voice_es_19646033.mp3,sus servicios funerarios y entierro ocurrieron en la catedral vieja de san luis,feudal services and wars occurred in the saint louis cathedral,his funeral services and the burial took place in the old cathedral of saint luis,BLEU = 7.97 60.0/22.2/6.2/3.6 (BP = 0.607 ratio = 0.667 hyp_len = 10 ref_len = 15),0.5343487858772278,0.3524904214559387,3.7279133796691895
366,366,common_voice_es_20007517.mp3,este logro contribuirá una contribución importante para un entorno competitivo y sostenible,it will contribute an important contribution to a competitive and sustainable return,this achievement will make an important contribution to a competitive and sustainable environment,BLEU = 58.11 75.0/63.6/60.0/55.6 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13),0.8480810523033142,0.6938463010814431,4.369085311889648
367,367,common_voice_es_19660458.mp3,la madurez se alcanza a una edad de entre dos y tres años,the magyars or consul has a date between two and three years,maturity is reached at the age of two or three years old,BLEU = 8.52 41.7/9.1/5.0/2.8 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12),0.4095396399497986,0.31000000000000005,2.9582653045654297
368,368,common_voice_es_19605124.mp3,el carmen es el distrito donde predomina la etnia afroperuana con varias manifestaciones culturales,common is the district where there is aphrodite and area with several cultural manifestations,el carmen is the district where the afro peruvian ethnicity prevails with several cultural manifestations,BLEU = 33.11 57.1/46.2/33.3/18.2 (BP = 0.931 ratio = 0.933 hyp_len = 14 ref_len = 15),0.5149098038673401,0.5033557046979866,3.1454951763153076
369,369,common_voice_es_19617495.mp3,la primera portada se situó dos capillas a la izquierda de la actual,first door was placed at capellos to the left,the first facade was placed two chapels to the left of the current one,BLEU = 13.40 66.7/37.5/14.3/8.3 (BP = 0.574 ratio = 0.643 hyp_len = 9 ref_len = 14),0.5832688212394714,0.315843621399177,3.4609787464141846
370,370,common_voice_es_19727850.mp3,los descendientes de nathaniel siguen viviendo en la isla hasta nuestros días,the descendants of nathaniel are still living in the islands of oz,nathaniel progeny still live on the island until this day,BLEU = 4.46 25.0/4.5/2.5/1.4 (BP = 1.000 ratio = 1.200 hyp_len = 12 ref_len = 10),0.7447296380996704,0.43725490196078437,4.1151041984558105
371,371,common_voice_es_19139869.mp3,se encuentran en asia irán,he is located in asia,it is in asia iran,BLEU = 23.64 60.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.6697916984558105,0.5111111111111111,3.607604503631592
372,372,common_voice_es_19129520.mp3,la llegada de luz del sol a la pantalla chica fue una casualidad,the light of the sun to the chip pants was a casualty,sunlight reaching the small screen occurred by chance,BLEU = 3.39 8.3/4.5/2.5/1.4 (BP = 1.000 ratio = 1.500 hyp_len = 12 ref_len = 8),0.4697982966899872,0.11904761904761905,3.237912178039551
373,373,common_voice_es_19653866.mp3,busan city hall se encuentra en yeonjegu,hussons city hall is located in yankee,you can find busan city hall at yeonje,BLEU = 11.39 28.6/16.7/10.0/6.2 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.6460161209106445,0.2373417721518987,3.5419604778289795
374,374,common_voice_es_19714624.mp3,de vuelta al presente numerosos perros policías intentan oler algún rastro dejado por stokes,on the present day numerous police bearers intend to leave some raspberries behind the stocks,many police dogs try to sniff stokes trace now,BLEU = 3.13 13.3/3.6/1.9/1.0 (BP = 1.000 ratio = 1.667 hyp_len = 15 ref_len = 9),0.44302263855934143,0.10416666666666666,2.9835965633392334
375,375,common_voice_es_19077026.mp3,es nuestra indiana musa que desde su cabaña,isaiah and in messiah from its god,shes our indian muse who from her cabin,BLEU = 5.69 14.3/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.39887765049934387,0.06329113924050632,2.3223655223846436
376,376,common_voice_es_20016807.mp3,el tallo es glabra y recta,the tail is black and white,the stem is glabrous and straight,BLEU = 10.68 50.0/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.5253497362136841,0.25,3.302633047103882
377,377,common_voice_es_19543011.mp3,según este antropólogo checo los emigrantes eran principalmente nómadas de asia,according to the anthropophagi the immigrants remaining nomads of asia,according to this czech anthropologist immigrants were mainly asian nomads,BLEU = 9.98 40.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.632956326007843,0.31562500000000004,3.6851999759674072
378,378,common_voice_es_18685597.mp3,me voy enseguida,and following,im on my way,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 2 ref_len = 4),0.43698450922966003,0.0,2.9280283451080322
379,379,common_voice_es_19669255.mp3,el clima es templadoárido y las precipitaciones son escasas,the climate is temperate and the precipitations are scarce,the weather is temperate arid and the rainfall is low,BLEU = 12.76 55.6/25.0/7.1/4.2 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.867165744304657,0.3757575757575758,4.5661468505859375
380,380,common_voice_es_19485199.mp3,es originario de sudáfrica eb la provincia del cabo,she has originated from south african the province of cabo,they are from south africa the cape province,BLEU = 9.98 40.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8),0.8165509700775146,0.38490853658536583,4.190613746643066
381,381,common_voice_es_19605955.mp3,estudiaba para superarse en forma autodidacta,they studied to supersede the orthodox,he studied to outdo himself in a self educated manner,BLEU = 8.33 33.3/20.0/12.5/8.3 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10),0.49218645691871643,0.19531249999999997,3.3717477321624756
382,382,common_voice_es_18598493.mp3,cruzó el rebocillo sobre el pecho y murmuró poniéndose encendida,he got up on the beach and murmured stumbling down,he crossed the mantilla over her chest and muttered as she turned on,BLEU = 4.40 40.0/5.6/3.1/1.8 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13),0.4111919701099396,0.2929133858267717,2.9372308254241943
383,383,common_voice_es_19680775.mp3,esmeralda da a luz a mellizos a quienes nombró pablo y leticia cruz,snarl the dolls of melissus whose name pobbler in the tissues,esmeralda gave birth to twins who were named pablo and leticia cruz,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.2576315104961395,0.04201680672268908,2.4488868713378906
384,384,common_voice_es_19696781.mp3,los hombre llevan tatuajes en el torso y el estómago,emanuel laventoches in the tortoise and the stuart,men have tattoos on their torsos and stomachs,BLEU = 5.52 12.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.32110634446144104,0.0625,2.42584490776062
385,385,common_voice_es_19957400.mp3,es la mayor de los tres hijos de david y judy morrison,he is the mayor of the three sons of david and judy morrison,she is the latecomer of the three children of david and judy morrison,BLEU = 42.50 76.9/58.3/36.4/20.0 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13),0.5726912617683411,0.758846153846154,4.1759796142578125
386,386,common_voice_es_19700413.mp3,en sus primeros años fue sede de la distribuidora alternativa gato salvaje,in his first years he was the head of the ornative distributor god of salvation,in his first years it was the headquarter of the alternative distributor wild cat,BLEU = 22.89 60.0/35.7/15.4/8.3 (BP = 1.000 ratio = 1.071 hyp_len = 15 ref_len = 14),0.5962041020393372,0.5835741178530777,3.051748752593994
387,387,common_voice_es_19765325.mp3,la especie fue descubierta en un humedal en una antigua base militar,he was discovered in a metal in an ancient military base,these species were originally identified in a wetland on a former military base,BLEU = 8.84 36.4/20.0/5.6/3.1 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13),0.529259979724884,0.24658203125000006,4.031452178955078
388,388,common_voice_es_19686882.mp3,en este grupo su nombre artístico fue pita,in this group its artistic name was peter,in this group her artistic name was pita,BLEU = 34.57 75.0/57.1/33.3/10.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.8445858955383301,0.7361111111111112,4.147159576416016
389,389,common_voice_es_19746018.mp3,escrito por dylan carlson excepto donde se indica,it is written by dill and carlson except where it is indicated,written by dylan carlson except where indicated,BLEU = 16.59 50.0/27.3/10.0/5.6 (BP = 1.000 ratio = 1.714 hyp_len = 12 ref_len = 7),0.8452379703521729,0.7499999999999999,4.082392692565918
390,390,common_voice_es_19037704.mp3,fray lope al vernos llegar  alzóse del escaño,i hope lets go to the stairs,when fray lope saw us arriving he jumped,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.394691526889801,0.0,2.6132051944732666
391,391,common_voice_es_18705865.mp3,el viejo con grandes barbas de chivo y el mozo todavía imberbe,viazzo with the great trees of spoor and the mosa were already in berber,the old man with a big goatee and the waiter still beardless,BLEU = 6.75 28.6/7.7/4.2/2.3 (BP = 1.000 ratio = 1.167 hyp_len = 14 ref_len = 12),0.40744081139564514,0.30491803278688523,2.539673089981079
392,392,common_voice_es_19693104.mp3,la producción láctea,a like production,dairy production,BLEU = 27.52 33.3/25.0/25.0/0.0 (BP = 1.000 ratio = 1.500 hyp_len = 3 ref_len = 2),0.43951961398124695,0.2380952380952381,3.593475818634033
393,393,common_voice_es_20061322.mp3,por primera vez se incluyó la participación femenina en las delegaciones olímpicas venezolanas,for the first time he included the female participation in venezuela olympic delegations,women were engaged for the first time in the venezuelan olympic delegations,BLEU = 24.71 61.5/33.3/18.2/10.0 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12),0.7519913911819458,0.6198347107438016,4.588841438293457
394,394,common_voice_es_18608441.mp3,el animal no siente amenaza por la presencia humana,the animal does not understand human presence,the animal doesnt feel threatened by human presence,BLEU = 16.10 57.1/33.3/10.0/6.2 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.8271409869194031,0.4746835443037974,4.391094207763672
395,395,common_voice_es_19744933.mp3,su hábitat natural son los pantanos tropicales o subtropicales,its natural habitat is found in tropical or sub tropic areas,his natural habitats are the tropical or subtropical swamps,BLEU = 8.30 27.3/10.0/5.6/3.1 (BP = 1.000 ratio = 1.222 hyp_len = 11 ref_len = 9),0.8153648972511292,0.40760869565217384,4.279499530792236
396,396,common_voice_es_19729851.mp3,montenegro y serbia se repartieron el sandžak y se creó albania,montenegro and serbia took part in serbia,montenegro and serbia divided the sandzak and albania was created,BLEU = 15.93 42.9/33.3/20.0/12.5 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.6336435675621033,0.15463917525773196,3.087951898574829
397,397,common_voice_es_19629241.mp3,durante la semana santa se preparan sopas de tortas de pescado seco,during the saints seminary they prepare soaps of fish and fish,during easter week dry fish cake soups are prepared,BLEU = 4.46 18.2/5.0/2.8/1.6 (BP = 1.000 ratio = 1.222 hyp_len = 11 ref_len = 9),0.49524250626564026,0.16304347826086954,3.0809102058410645
398,398,common_voice_es_19747192.mp3,estos coleópteros son comúnmente conocidos como escarabajos bombarderos,hes calyptus are commonly known as bombardier scarrow beeches,these coleoptera are commonly known as bombardier beetles,BLEU = 44.63 55.6/50.0/42.9/33.3 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8),0.5943408012390137,0.6148148148148148,3.52848482131958
399,399,common_voice_es_19611425.mp3,la sede del condado es hartford,cant you see miss harford,the county seat is hartford,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.4699382185935974,0.0,2.86350154876709
400,400,common_voice_es_19720282.mp3,para evitarlo necesitan una poción que rompa el sello que la protege,avoid it it needs a position that runs through the soul that produces,to avoid it they need a potion that will break the seal that protects it,BLEU = 7.25 53.8/8.3/4.5/2.5 (BP = 0.857 ratio = 0.867 hyp_len = 13 ref_len = 15),0.5582554936408997,0.42652027027027023,2.7396597862243652
401,401,common_voice_es_19770098.mp3,la última fue maría esperanza,the last was muriels speranza,maria esperanza was the last one,BLEU = 19.36 60.0/25.0/16.7/12.5 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.6559972167015076,0.43314500941619577,3.5296385288238525
402,402,common_voice_es_19698165.mp3,sin pasar por alto lord of the flies,on the other hand maurice de vere,without ignoring lord of the flies,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6),0.39586302638053894,0.0819672131147541,3.14363169670105
403,403,common_voice_es_19124314.mp3,sofía nació en italia y tenía tres hijas,sophia was born in italy and had three children,sofia was born in italy and had three daughters,BLEU = 72.60 77.8/75.0/71.4/66.7 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.9436061978340149,0.7766439909297052,4.547018051147461
404,404,common_voice_es_18663440.mp3,¿ qué es lo qué es lo que tiene ¡ ajá ¡ ahí estás ,wuz wuz wuz wuznt he,whats wrong with it uh huh there you are,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9),0.3655482828617096,0.0,2.7395436763763428
405,405,common_voice_es_18764551.mp3,hay que tapar todos los ojos de buey menos ese,i have to tap all the time a boy i dont know,you have to cover all the portholes except that,BLEU = 9.58 33.3/18.2/5.0/2.8 (BP = 1.000 ratio = 1.333 hyp_len = 12 ref_len = 9),0.38785669207572937,0.40322580645161293,2.713179111480713
406,406,common_voice_es_19666836.mp3,tiene su sede en la main library en una área no incorporada,has the main library in no incorporated area,it has a branch in main library in a non incorporated area,BLEU = 16.41 75.0/42.9/16.7/10.0 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12),0.7701674103736877,0.4849137931034482,4.295639991760254
407,407,common_voice_es_18956274.mp3,lllamaron a la policía porque hacían mucho ruido,they called the police because they were much hurt,they called the police because they did a lot of noise,BLEU = 47.03 66.7/62.5/57.1/50.0 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.6917096376419067,0.5542695473251028,3.7155263423919678
408,408,common_voice_es_19761927.mp3,actualmente vive en los ángeles california junto con su familia,he curtly was in los angeles california with his family,nowadays he lives in los angeles california with his family,BLEU = 66.06 80.0/66.7/62.5/57.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.6943516135215759,0.7937500000000002,3.7752866744995117
409,409,common_voice_es_18397252.mp3,bueno yo traje mi dinosaurio que come perros con campos de fuerza,well im looking for a dynasty that looks like pearls with the first gun,well i brought my dinosaur who eats force field dogs,BLEU = 2.84 7.1/3.8/2.1/1.1 (BP = 1.000 ratio = 1.400 hyp_len = 14 ref_len = 10),0.3918651044368744,0.04807692307692308,2.4935598373413086
