,path,source_text,pred_text,ref_text,ASR_BLEU
349,common_voice_es_18473745.mp3,tenemos un plan y lo vamos a cumplir,we have a plan and we are going to try,we have a plan and we will accomplish it,BLEU = 51.70 60.0/55.6/50.0/42.9 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
350,common_voice_es_18475968.mp3,¡qué dolor de cabeza que tengo,its tail of head,i have such a headache,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
351,common_voice_es_18475969.mp3,para arreglar el aparato hace falta ser ingeniero superior,to throw the capital is left,only a top engineer can fix the artefact,BLEU = 5.82 16.7/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
352,common_voice_es_18475971.mp3,¡ deja de una vez ese rollo espacial me pone nervioso,if sometimes he remains especial flaving,stop it with the space deal its making me nervous,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10)
353,common_voice_es_18475972.mp3,rostros negros y dientes blancos que las llamas iluminaban,the blacks black soils that were made of white,black faces and pearly whites lit by the flame,BLEU = 5.67 22.2/6.2/3.6/2.1 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
354,common_voice_es_18475978.mp3,estamos a doce horas de tierra a vuelo de pato,we are twelve plans,we are at twelve hour duck flight from land,BLEU = 10.13 75.0/33.3/25.0/25.0 (BP = 0.287 ratio = 0.444 hyp_len = 4 ref_len = 9)
355,common_voice_es_18475979.mp3,pues coge otro juguete ¡ baja ya,well it was another toy to you,take another toy come down now,BLEU = 13.13 28.6/16.7/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
356,common_voice_es_18475980.mp3,la lengua no tiene hueso pero corta lo más grueso,the band has no end but the most graces,the tongue has no bones but is strong enough to break a heart,BLEU = 7.27 44.4/12.5/7.1/4.2 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13)
357,common_voice_es_18480829.mp3,en la alcoba penetró un rayo de sol tan juguetón tan vivo  tan alegre ,in the lawn copah penetrating wan blots along with so placed tan a lake,a ray of sunshine so playful alive and joyful penetrated in the bedroom,BLEU = 6.75 28.6/7.7/4.2/2.3 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13)
358,common_voice_es_18480830.mp3,¿ no ve que me estoy muriendo de celos,i see that i am not endowed with life,cant you see that im dying of jealousy,BLEU = 9.54 22.2/12.5/7.1/4.2 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8)
359,common_voice_es_18480831.mp3,recuperarse no será fácil,it was not work,the recovery is not going to be so simple,BLEU = 4.58 25.0/16.7/12.5/12.5 (BP = 0.287 ratio = 0.444 hyp_len = 4 ref_len = 9)
360,common_voice_es_18480832.mp3,eso las lentas ninguna lenta ,thats the same none of them,great the slowest none is slow,BLEU = 9.65 33.3/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
361,common_voice_es_18480833.mp3,yo voy a ir a verle no espera  voy yo ,i want to tell you no wait,i wont go there to see them no wait ill go,BLEU = 8.82 57.1/16.7/10.0/6.2 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11)
362,common_voice_es_18491546.mp3,oye ¿ cómo llegaste aquí,he however is there with me,hey how did you get here,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
363,common_voice_es_18491547.mp3,hace que no me leo un libro y menos de tapa dura ,so i do not make it very small and less than state of gold,its been a long time since i dont read a book especially the ones with hardcovers,BLEU = 2.46 7.1/3.8/2.1/1.1 (BP = 0.867 ratio = 0.875 hyp_len = 14 ref_len = 16)
364,common_voice_es_18491548.mp3,yo también,and all that,me too,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.500 hyp_len = 3 ref_len = 2)
365,common_voice_es_18491550.mp3,¡ bien ¡ se fue  ya es historia,o k if you know it is u s,alright its done its now history,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.500 hyp_len = 9 ref_len = 6)
366,common_voice_es_18492426.mp3,¿lo dices de verdad que irás a barcelona con el coche particular,the real says that reading with the particular car,are you for real when you say youll go to barcelona with the particular car,BLEU = 16.20 55.6/37.5/28.6/16.7 (BP = 0.513 ratio = 0.600 hyp_len = 9 ref_len = 15)
367,common_voice_es_18492427.mp3,en el fondo del mar,in the background of mars,at the bottom of the sea,BLEU = 10.40 40.0/12.5/8.3/6.2 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
368,common_voice_es_18492428.mp3,se miraron y hablando a un tiempo empezaron el relato de la misma historia,simulated until the story started by the story of the story,they looked at one another and speaking at the same time they started to explain the same story,BLEU = 2.80 36.4/5.0/2.8/1.6 (BP = 0.529 ratio = 0.611 hyp_len = 11 ref_len = 18)
369,common_voice_es_18493235.mp3,lo he oído pendejo,i have got it wisting,i heard it asshole,BLEU = 12.70 40.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
370,common_voice_es_18493236.mp3,como esas cajas flotantes,like floating box,like those floating boxes,BLEU = 24.84 66.7/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
371,common_voice_es_18493237.mp3,estoy viendo flamear los botes tenemos rachas de hasta treinta y siete nudos ,i am grateful to flemming the boats we have wrecked in seven decks,i can see the boats waving we have gusts of up to thirty seven knots,BLEU = 8.62 53.8/16.7/4.5/2.5 (BP = 0.857 ratio = 0.867 hyp_len = 13 ref_len = 15)
372,common_voice_es_18493238.mp3,¡ haz algo rápido tápate los ojos,its take off give you eyes,do something quick cover your eyes,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
373,common_voice_es_18493856.mp3,fray lope rió sonoramente,frail lopez rio paez rises,fray lope laughed loud,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
374,common_voice_es_18493857.mp3,más sabe el diablo por viejo que por diablo,you know the latter for also the deadly,more knows the devil from age than from being the devil,BLEU = 4.51 25.0/7.1/4.2/2.5 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11)
375,common_voice_es_18493858.mp3,tanto esfuerzo para nada,the first for nothing,such an effort for nothing,BLEU = 24.88 50.0/33.3/25.0/25.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
376,common_voice_es_18493859.mp3,¡ cuidado perdona viejo tubérculo,careful aimed remember,watch out sorry old spud head,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 3 ref_len = 6)
377,common_voice_es_18494196.mp3,si lo tienes que hacer de cualquier manera mejor que no lo hagas,if you have to do it together it is better to do it is better to know,if you have to do it either way its best if you dont do it,BLEU = 31.69 47.1/37.5/26.7/21.4 (BP = 1.000 ratio = 1.133 hyp_len = 17 ref_len = 15)
378,common_voice_es_18494197.mp3,una ciudad que sonríe,a city that smiles,a city that smiles,BLEU = 100.00 100.0/100.0/100.0/100.0 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4)
379,common_voice_es_18494198.mp3,¡ acaso ya lo habré cometido,is not the already added,did i cause this,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
380,common_voice_es_18494199.mp3,corten el cable trenzado,low is the cable trance,cut the braided wire,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
381,common_voice_es_18494200.mp3,julia muchas gracias por ayudarme,julia many thanks for you,julia thank you so much for helping me,BLEU = 7.72 60.0/12.5/8.3/6.2 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8)
382,common_voice_es_18496878.mp3,¡ ya empieza ya empieza,i standing i will start start,its starting its starting,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.500 hyp_len = 6 ref_len = 4)
383,common_voice_es_18496879.mp3,heme ya respirando la ventolina que huele a brea y algas,she respired in the window william green a brill and something,i am already breathing the wind that smells like tar and seaweed,BLEU = 4.07 18.2/5.0/2.8/1.6 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
384,common_voice_es_18496881.mp3,hasta convertirse en ansia vaga de amor ideal y poético,become an ancestor vargo and politician,until it is converted into an anxiety of the vague of the ideal and poetical love,BLEU = 1.82 33.3/10.0/6.2/4.2 (BP = 0.189 ratio = 0.375 hyp_len = 6 ref_len = 16)
385,common_voice_es_18496882.mp3,capítulo uno,a,chapter one,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 1 ref_len = 2)
386,common_voice_es_18497039.mp3,la jungla es un lugar peligroso,the bark is dangerous,the jungle is a dangerous place,BLEU = 12.75 75.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
387,common_voice_es_18497041.mp3,necesitamos vacaciones,we need no vacations,we need vacations,BLEU = 35.36 75.0/33.3/25.0/25.0 (BP = 1.000 ratio = 1.333 hyp_len = 4 ref_len = 3)
388,common_voice_es_18497042.mp3,estaba tan sonado que pudo ser el protagonista de la cena de los idiotas,he was sentenced that he should be the first of the idols,everybody knew so much about him that he could have been the protagonist of the dinner of the stupid,BLEU = 5.65 41.7/18.2/5.0/2.8 (BP = 0.558 ratio = 0.632 hyp_len = 12 ref_len = 19)
389,common_voice_es_18499972.mp3,tengo las piernas como un hombre,i hev got a legs like a man,i have the legs like i was a man,BLEU = 14.58 62.5/28.6/8.3/5.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
390,common_voice_es_18499973.mp3,esta operación no tiene comisiones,this operation does not have the commissions,this operation has no commissions,BLEU = 14.54 42.9/16.7/10.0/6.2 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
391,common_voice_es_18499974.mp3,en familia como si fuera nochebuena,is a family like a night past,in family as if it was christmas eve,BLEU = 5.69 14.3/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
392,common_voice_es_18499975.mp3,a esa gente a veinte metros de su barco,that people goes to twenty meters,those people at twenty meters from their ship,BLEU = 12.87 50.0/20.0/12.5/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
393,common_voice_es_18499983.mp3,corre patito  que te quiere coger,pardon pity i love you,run duck it wants to catch you,BLEU = 7.16 20.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
394,common_voice_es_18499984.mp3,sobre mi alma ha pasado el suspiro del arcángel encendiendo todas las virtudes,as soma has been cited to the archers side he understood all the virtues,the sigh of the archangel came to my soul waking up all the virtues,BLEU = 12.01 35.7/15.4/8.3/4.5 (BP = 1.000 ratio = 1.000 hyp_len = 14 ref_len = 14)
395,common_voice_es_18499985.mp3,no te das cuenta pero te utiliza,no case but i used not you,you dont realize it but hes using you,BLEU = 6.77 28.6/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
396,common_voice_es_18504152.mp3,y ese tul me lo dejas al lado de las taquillas,that tour i lets say from the bars,leave that tulle next to the locker,BLEU = 6.57 25.0/7.1/4.2/2.5 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
397,common_voice_es_18504153.mp3,no libramos ricardo,we wont get out of it ricardo,we are not free of work ricardo,BLEU = 8.64 42.9/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
398,common_voice_es_18504154.mp3,chorrada para ti ¡ joder desde que conozco a vilma,charles for you since he makes vilma,oh come on fuck since i know vilma,BLEU = 6.77 28.6/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
399,common_voice_es_18504155.mp3,me parece que tenemos una plaga de mosquitos tigre,it seems to me that we have a black place,i believe we have a mosquito infestation,BLEU = 15.62 30.0/22.2/12.5/7.1 (BP = 1.000 ratio = 1.429 hyp_len = 10 ref_len = 7)
400,common_voice_es_18504156.mp3,pues los reparto yo,well me no,ill deliver them then,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
401,common_voice_es_18504803.mp3,y te prometo palomares  que saldremos de esta,i promised paula maras we will be on this after,and palomares i promise you that we will get out of this,BLEU = 8.17 40.0/11.1/6.2/3.6 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
402,common_voice_es_18504804.mp3,si yo quiero podré volar,if you want to fly,i can fly if i want,BLEU = 11.51 60.0/12.5/8.3/6.2 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
403,common_voice_es_18504805.mp3,¿puedo ir al servicio,white service,may i go to the restroom,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 2 ref_len = 6)
404,common_voice_es_18504806.mp3,oye ¿ para qué sirve este botón,for you see smutty,hey whats the purpose of this button,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7)
405,common_voice_es_18504807.mp3,de un pueblo que alguien saque al cura a bailar,of a painting some one saw that frequently,can someone in a town invite the priest to dance,BLEU = 4.30 12.5/7.1/4.2/2.5 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
406,common_voice_es_18506585.mp3,con la pistola no pensaba ni en mi padre ni en mi hermana,he was my father to one my father nor thought,with the gun i didnt think about my father nor my sister,BLEU = 13.74 40.0/22.2/12.5/7.1 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
407,common_voice_es_18506586.mp3,mi alma empezaba a cubrirse de tristeza y a suspirar románticamente,my honours parted covering with sacks and to a broken mantle,my soul began to be covered by sadness and to sigh for romance,BLEU = 6.92 27.3/10.0/5.6/3.1 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13)
408,common_voice_es_18506587.mp3,oh oye  no fue  uh  nada,oh i dont worry,oh hey it wasnt eh nothing,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
409,common_voice_es_18506588.mp3,inclinóse el negrazo sondando con los ojos el abismo,he believes in the forces our giving with the eyes of the same,the black guy leaned probing the abyss with his eyes,BLEU = 4.37 30.8/4.2/2.3/1.2 (BP = 1.000 ratio = 1.300 hyp_len = 13 ref_len = 10)
410,common_voice_es_18506589.mp3,interrumpióse volviendo la cabeza con gracioso movimiento,he got destroyed began with graciosa,stopping and putting back the head with funny movement,BLEU = 4.92 16.7/10.0/6.2/4.2 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
411,common_voice_es_18507074.mp3,tantas mentiras acaban pasando factura,both mentions ended up in fact,so many lies end up taking its toll,BLEU = 5.82 16.7/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
412,common_voice_es_18507075.mp3,se ha bebido un red bull mezclado con ginebra,i have been amused with the dinner,they drank red bull with gin,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
413,common_voice_es_18507076.mp3,la salud no está en el plato sino en el zapato,health is not enjoyed in the shoe,you wont be fit with only a diet but with a good work out,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 7 ref_len = 14)
414,common_voice_es_18507077.mp3,¿ busco a otro para que vigile a las ovejas esta noche,looking for other for witches this night,do i look for another to watch the sheep tonight,BLEU = 4.28 14.3/8.3/5.0/3.1 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10)
415,common_voice_es_18507078.mp3,sol abrasador horizontes blanquecinos y calcinados  mar en calma sin brisas ni murmullos ,only whitish and burning horizon calms without breezes or murmurs,scorching sun whitish and charred horizons calm sea without breezes or whispers,BLEU = 16.08 50.0/33.3/12.5/7.1 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
416,common_voice_es_18507957.mp3,fue en vilma en vilma y no creo que pueda dejar de sentir esto,it was in vilna and he does not think that he could not leave us,it was vilma it was vilma and i dont think that i cant stop feeling this,BLEU = 7.35 33.3/14.3/3.8/2.1 (BP = 0.936 ratio = 0.938 hyp_len = 15 ref_len = 16)
417,common_voice_es_18507958.mp3,favor con favor se paga,please with favour please,a favor can be paid with a favor,BLEU = 5.88 25.0/16.7/12.5/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 4 ref_len = 8)
418,common_voice_es_18507960.mp3,lo siento chico,im sorry,sorry boy,BLEU = 50.00 50.0/50.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2)
419,common_voice_es_18507961.mp3,en aquel momento el caballerango vino a decirle que habían ensillado,at that moment the caballero comes who were said,in that moment the stable boy came to say that they had saddled,BLEU = 11.38 33.3/25.0/14.3/8.3 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13)
420,common_voice_es_18508268.mp3,¡ una fantasía ¡ una fantasía ,a phantasy a fancier,a fantasy a fantasy,BLEU = 19.00 50.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4)
421,common_voice_es_18508269.mp3,esta semana estoy de un humor insuperable,this weak an adviser for the feeble,im having an unbeatable humor this week,BLEU = 7.81 28.6/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
422,common_voice_es_18511932.mp3,no no ,no,no no,BLEU = 36.79 100.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 1 ref_len = 2)
423,common_voice_es_18508271.mp3,sabe mas el diablo por viejo que por diablo,you know the way to the auld wife,the devil is wise not because hes the devil but because hes old,BLEU = 3.52 25.0/7.1/4.2/2.5 (BP = 0.535 ratio = 0.615 hyp_len = 8 ref_len = 13)
424,common_voice_es_18509024.mp3,la verdad era que no había tarta,the truth was not working,the truth was that there wasnt enough cake,BLEU = 21.82 60.0/50.0/33.3/25.0 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8)
425,common_voice_es_18509025.mp3,sólo dos cosas han permanecido siempre arcanas para mí,only two things were always remained for mine,only two things have remain arcane to me,BLEU = 20.56 37.5/28.6/16.7/10.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
426,common_voice_es_18509027.mp3,cada día que pasa de enero un ajo pierde el ajero,every day they were passed in one from the lover,for every day of january that passes a clove loses a garlic,BLEU = 6.87 20.0/11.1/6.2/3.6 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
427,common_voice_es_18511931.mp3,antiguos salteadores que fatigados de la vida aventurera y despechados del botín incierto ,old waters that were fasted on benches and especially life,former robbers that exhausted from a life of adventure and heart broken for an uncertain loot,BLEU = 3.03 30.0/5.6/3.1/1.8 (BP = 0.549 ratio = 0.625 hyp_len = 10 ref_len = 16)
